date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:23:19	12996/12996	U-----	200	untouched ('OK')	text/html	etag:W/%2232c4-40203ba15f040%22	http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/ImageResources.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/ImageResources.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/allclasses-frame.html)
21:23:19	25855/25855	U-----	200	untouched ('OK')	text/html	etag:W/%2264ff-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/directio/InStreamFromIterativeWriter.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/directio/InStreamFromIterativeWriter.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/allclasses-frame.html)
21:23:19	12838/12838	U-----	200	untouched ('OK')	text/html	etag:W/%223226-40203b9f76bc0%22	http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/directio/IterativeReader.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/directio/IterativeReader.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/allclasses-frame.html)
21:23:20	9968/9968	U-----	200	untouched ('OK')	text/html	etag:W/%2226f0-40203b9f76bc0%22	http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/directio/IterativeWriter.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/directio/IterativeWriter.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/allclasses-frame.html)
21:23:21	51270/51270	U-----	200	untouched ('OK')	text/html	etag:W/%22c846-40203ba3474c0%22	http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/JFXX.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/JFXX.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/allclasses-frame.html)
21:23:21	52625/52625	U-----	200	untouched ('OK')	text/html	etag:W/%22cd91-40203ba3474c0%22	http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/JPEG.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/JPEG.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/allclasses-frame.html)
21:23:22	149517/149517	U-----	200	untouched ('OK')	text/html	etag:W/%222480d-40203ba43b700%22	http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/LLJTran.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/LLJTran.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/allclasses-frame.html)
21:23:22	13159/13159	U-----	200	untouched ('OK')	text/html	etag:W/%223367-40203ba43b700%22	http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/LLJTranException.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/LLJTranException.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/allclasses-frame.html)
21:23:22	14758/14758	U-----	200	untouched ('OK')	text/html	etag:W/%2239a6-40203b9f76bc0%22	http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/Log.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/Log.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/allclasses-frame.html)
21:23:23	16139/16139	U-----	200	untouched ('OK')	text/html	etag:W/%223f0b-40203ba06ae00%22	http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/MediaFormat.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/MediaFormat.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/allclasses-frame.html)
