date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:21:26	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/gen/FileFormatException.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/indexafb7.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/FileFormatException.html)
21:21:26	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/image/jpeg/Flashpix.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/index7677.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/Flashpix.html)
21:21:27	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/image/jpeg/IFD.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/index01e5.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/IFD.html)
21:21:27	5526/5526	---MCZ	200	added ('OK')	text/html	etag:W/%221596-40203ba52f940%22	http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/package-tree.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/package-tree.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/ImageResources.html)
21:21:28	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/image/ImageResources.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/index0f4b.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/ImageResources.html)
21:21:28	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/gen/directio/InStreamFromIterativeWriter.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/index5705.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/directio/InStreamFromIterativeWriter.html)
21:21:29	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/gen/directio/IterativeReader.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/indexc25c.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/directio/IterativeReader.html)
21:21:29	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/gen/directio/IterativeWriter.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/indexf326.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/directio/IterativeWriter.html)
21:21:30	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/image/jpeg/JFXX.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/indexcf19.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/JFXX.html)
21:21:30	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/image/jpeg/JPEG.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/index1d79.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/JPEG.html)
21:21:31	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/image/jpeg/LLJTran.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/index71db.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/LLJTran.html)
21:21:31	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/image/jpeg/LLJTranException.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/index56e1.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/LLJTranException.html)
21:21:32	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/gen/Log.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/index5e18.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/Log.html)
21:21:32	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/gen/MediaFormat.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/indexa36b.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/MediaFormat.html)
21:21:33	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/gen/MediaInfo.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/index5b54.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/MediaInfo.html)
21:21:33	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/image/jpeg/Naming.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/index2649.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/Naming.html)
21:21:34	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/gen/directio/OutStreamToIterativeReader.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/index438b.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/directio/OutStreamToIterativeReader.html)
21:21:34	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/gen/ProgressCallback.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/index9f6b.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/ProgressCallback.html)
21:21:35	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/gen/Rational.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/indexe140.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/Rational.html)
21:21:35	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/image/jpeg/Record.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/index685d.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/Record.html)
21:21:36	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/gen/directio/SplitInputStream.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/indexfa1d.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/directio/SplitInputStream.html)
21:21:36	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/image/jpeg/TiffExif.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/index43b3.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/TiffExif.html)
21:21:37	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?overview-tree.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/indexcaf2.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/overview-tree.html)
21:21:37	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?deprecated-list.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/index94a5.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/deprecated-list.html)
21:21:38	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?index-all.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/indexfcc0.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/index-all.html)
21:21:38	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?help-doc.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/indexb46a.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/help-doc.html)
21:21:39	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/gen/package-summary.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/index6d0b.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/package-summary.html)
21:21:39	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/gen/directio/package-summary.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/index9861.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/directio/package-summary.html)
21:21:40	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/image/package-summary.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/indexaa79.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/package-summary.html)
21:21:40	1741/1741	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Nov%202021%2020:21:40%20GMT	http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/mediautil.image.jpeg	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/mediautil.image.jpeg	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/package-summary.html)
21:21:41	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/image/jpeg/package-summary.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/index73b2.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/package-summary.html)
21:21:41	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/image/jpeg/package-tree.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/indexc1b7.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/package-tree.html)
21:21:42	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?serialized-form.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/index10d1.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/serialized-form.html)
21:21:42	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?constant-values.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/indexd866.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/constant-values.html)
21:21:43	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/gen/package-tree.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/index96c3.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/package-tree.html)
21:21:43	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/gen/directio/package-tree.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/index67e8.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/directio/package-tree.html)
21:21:44	1341/1341	---MCZ	200	added ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/image/package-tree.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/index3edd.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/package-tree.html)
